mHistId,dHistId,cAbbreviation,mId,mLongName,mShortName,mEntryMode,mStatus,mAdmissionNumber,mAdmissionMode,mAdmissionDate,mAbolitionNumber,mAbolitionMode,mAbolitionDate,mDateOfChange
13663,10106,FR,2096,Romont (FR),Romont (FR),Municipality,1,1476,Change of area,1981-01-01,NA,NA,NA,1981-01-01
13664,10036,VD,5938,Yverdon-les-Bains,Yverdon-les-Bains,Municipality,1,1477,Change of name (m),1982-01-01,2715,Reassignment to other d/c,2006-08-31,2006-08-31
13665,10104,FR,2203,Lossy-Formangueires,Lossy-Formangueires,Municipality,1,1478,Creation,1982-01-01,2281,Abolition,2003-12-31,2003-12-31
13666,10165,GR,3808,Rossa,Rossa,Municipality,1,1479,Change of area,1982-02-25,2088,Reassignment to other d/c,2000-12-31,2000-12-31
13667,10213,BE,602,Arni (BE),Arni (BE),Municipality,1,1480,Change of name (m),1983-01-01,3015,Reassignment to other d/c,2009-12-31,2009-12-31
13668,10024,AG,4061,Arni (AG),Arni (AG),Municipality,1,1481,Creation,1983-01-01,NA,NA,NA,1983-01-01
13669,10024,AG,4084,Islisberg,Islisberg,Municipality,1,1481,Creation,1983-01-01,NA,NA,NA,1983-01-01
13670,10103,FR,2279,Villarepos,Villarepos,Municipality,1,1482,Change of area,1983-01-01,3461,Abolition,2016-12-31,2016-12-31
13671,10071,BE,352,Bolligen,Bolligen,Municipality,1,1483,Change of area,1983-01-01,2983,Reassignment to other d/c,2009-12-31,2009-12-31
13672,10071,BE,362,Ittigen,Ittigen,Municipality,1,1483,Creation,1983-01-01,2993,Reassignment to other d/c,2009-12-31,2009-12-31
13673,10071,BE,363,Ostermundigen,Ostermundigen,Municipality,1,1483,Creation,1983-01-01,2994,Reassignment to other d/c,2009-12-31,2009-12-31
13674,10193,GR,3604,Vignogn,Vignogn,Municipality,1,1484,Change of name (m),1983-01-01,1997,Reassignment to other d/c,2000-12-31,2000-12-31
13675,10193,GR,3582,Schluein,Schluein,Municipality,1,1485,Change of name (m),1983-01-01,1980,Reassignment to other d/c,2000-12-31,2000-12-31
13676,10193,GR,3594,Degen,Degen,Municipality,1,1486,Change of name (m),1983-01-01,1988,Reassignment to other d/c,2000-12-31,2000-12-31
13677,10193,GR,3592,Cumbel,Cumbel,Municipality,1,1487,Change of name (m),1983-01-01,1986,Reassignment to other d/c,2000-12-31,2000-12-31
13678,10012,TG,4561,Felben-Wellhausen,Felben-Wellhausen,Municipality,1,1488,Creation,1983-06-01,3201,Reassignment to other d/c,2010-12-31,2010-12-31
13679,10011,TG,4637,Siegershausen,Siegershausen,Municipality,1,1489,Change of area,1984-01-01,1880,Abolition,1995-12-31,1995-12-31
13680,10224,JU,6716,Mettembert,Mettembert,Municipality,1,1490,Change of name (m),1984-01-01,NA,NA,NA,1984-01-01
13681,10024,AG,4074,Oberwil-Lieli,Oberwil-Lieli,Municipality,1,1491,Change of name (m),1984-01-01,NA,NA,NA,1984-01-01
13682,10193,GR,3613,Pigniu,Pigniu,Municipality,1,1492,Change of name (m),1984-01-01,2002,Reassignment to other d/c,2000-12-31,2000-12-31
13683,10077,ZH,161,Zollikon,Zollikon,Municipality,1,1493,Reassignment to other d/c,1986-01-01,NA,NA,NA,1986-01-01
13684,10099,SO,2476,Hofstetten-Flüh,Hofstetten-Flüh,Municipality,1,1494,Change of name (m),1986-01-01,NA,NA,NA,1986-01-01
13685,10169,GR,3985,Sumvitg,Sumvitg,Municipality,1,1495,Change of name (m),1986-01-01,2153,Reassignment to other d/c,2000-12-31,2000-12-31
13686,10193,GR,3605,Vella,Vella,Municipality,1,1496,Change of name (m),1987-01-01,1998,Reassignment to other d/c,2000-12-31,2000-12-31
13687,10104,FR,2176,Bonnefontaine,Bonnefontaine,Municipality,1,1497,Change of area,1989-01-01,2169,Abolition,2002-12-31,2002-12-31
13688,10228,ZH,261,Zürich,Zürich,Municipality,1,1498,Reassignment to other d/c,1990-01-01,NA,NA,NA,1990-01-01
13689,10229,ZH,241,Aesch bei Birmensdorf,Aesch bei Birmensdorf,Municipality,1,1499,Reassignment to other d/c,1990-01-01,2165,Change of name (m),2002-12-31,2002-12-31
13690,10229,ZH,242,Birmensdorf (ZH),Birmensdorf (ZH),Municipality,1,1500,Reassignment to other d/c,1990-01-01,NA,NA,NA,1990-01-01
13691,10229,ZH,243,Dietikon,Dietikon,Municipality,1,1501,Reassignment to other d/c,1990-01-01,NA,NA,NA,1990-01-01
13692,10229,ZH,244,Geroldswil,Geroldswil,Municipality,1,1502,Reassignment to other d/c,1990-01-01,NA,NA,NA,1990-01-01
13693,10229,ZH,245,Oberengstringen,Oberengstringen,Municipality,1,1503,Reassignment to other d/c,1990-01-01,NA,NA,NA,1990-01-01
13694,10229,ZH,246,Oetwil an der Limmat,Oetwil an der Limmat,Municipality,1,1504,Reassignment to other d/c,1990-01-01,NA,NA,NA,1990-01-01
13695,10229,ZH,247,Schlieren,Schlieren,Municipality,1,1505,Reassignment to other d/c,1990-01-01,NA,NA,NA,1990-01-01
13696,10229,ZH,248,Uitikon,Uitikon,Municipality,1,1506,Reassignment to other d/c,1990-01-01,NA,NA,NA,1990-01-01
13697,10229,ZH,249,Unterengstringen,Unterengstringen,Municipality,1,1507,Reassignment to other d/c,1990-01-01,NA,NA,NA,1990-01-01
13698,10229,ZH,250,Urdorf,Urdorf,Municipality,1,1508,Reassignment to other d/c,1990-01-01,NA,NA,NA,1990-01-01
13699,10229,ZH,251,Weiningen (ZH),Weiningen (ZH),Municipality,1,1509,Reassignment to other d/c,1990-01-01,NA,NA,NA,1990-01-01
13700,10103,FR,2275,Murten,Murten,Municipality,1,1510,Change of area,1991-01-01,3380,Change of area,2012-12-31,2012-12-31
13701,10106,FR,2112,Vuarmarens,Vuarmarens,Municipality,1,1511,Change of area,1991-01-01,2326,Change of area,2005-12-31,2005-12-31
13702,10107,FR,2041,Saint-Aubin (FR),Saint-Aubin (FR),Municipality,1,1512,Change of area,1991-01-01,NA,NA,NA,1991-01-01
13703,10230,SO,2401,Egerkingen,Egerkingen,Municipality,1,1513,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13704,10230,SO,2402,Härkingen,Härkingen,Municipality,1,1514,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13705,10230,SO,2403,Kestenholz,Kestenholz,Municipality,1,1515,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13706,10230,SO,2404,Neuendorf,Neuendorf,Municipality,1,1516,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13707,10230,SO,2405,Niederbuchsiten,Niederbuchsiten,Municipality,1,1517,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13708,10230,SO,2406,Oberbuchsiten,Oberbuchsiten,Municipality,1,1518,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13709,10230,SO,2407,Oensingen,Oensingen,Municipality,1,1519,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13710,10230,SO,2408,Wolfwil,Wolfwil,Municipality,1,1520,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13711,10231,SO,2421,Aedermannsdorf,Aedermannsdorf,Municipality,1,1521,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13712,10231,SO,2422,Balsthal,Balsthal,Municipality,1,1522,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13713,10231,SO,2423,Gänsbrunnen,Gänsbrunnen,Municipality,1,1523,Change of name (d),1991-01-01,3939,Abolition,2020-12-31,2020-12-31
13714,10231,SO,2424,Herbetswil,Herbetswil,Municipality,1,1524,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13715,10231,SO,2425,Holderbank (SO),Holderbank (SO),Municipality,1,1525,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13716,10231,SO,2426,Laupersdorf,Laupersdorf,Municipality,1,1526,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13717,10231,SO,2427,Matzendorf,Matzendorf,Municipality,1,1527,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13718,10231,SO,2428,Mümliswil-Ramiswil,Mümliswil-Ramiswil,Municipality,1,1528,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13719,10231,SO,2429,Welschenrohr,Welschenrohr,Municipality,1,1529,Change of name (d),1991-01-01,3939,Abolition,2020-12-31,2020-12-31
13720,10232,SO,2511,Aeschi (SO),Aeschi (SO),Municipality,1,1530,Change of name (d),1991-01-01,1571,Change of area,1993-12-31,1993-12-31
13721,10232,SO,2512,Ammannsegg,Ammannsegg,Municipality,1,1531,Change of name (d),1991-01-01,1562,Abolition,1992-12-31,1992-12-31
13722,10232,SO,2513,Biberist,Biberist,Municipality,1,1532,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13723,10232,SO,2514,Bolken,Bolken,Municipality,1,1533,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13724,10232,SO,2515,Burgäschi,Burgäschi,Municipality,1,1534,Change of name (d),1991-01-01,1571,Abolition,1993-12-31,1993-12-31
13725,10232,SO,2516,Deitingen,Deitingen,Municipality,1,1535,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13726,10232,SO,2517,Derendingen,Derendingen,Municipality,1,1536,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13727,10232,SO,2518,Etziken,Etziken,Municipality,1,1537,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13728,10232,SO,2519,Gerlafingen,Gerlafingen,Municipality,1,1538,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13729,10232,SO,2520,Halten,Halten,Municipality,1,1539,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13730,10232,SO,2521,Heinrichswil,Heinrichswil,Municipality,1,1540,Change of name (d),1991-01-01,1561,Abolition,1992-12-31,1992-12-31
13731,10232,SO,2522,Hersiwil,Hersiwil,Municipality,1,1541,Change of name (d),1991-01-01,3382,Abolition,2012-12-31,2012-12-31
13732,10232,SO,2523,Horriwil,Horriwil,Municipality,1,1542,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13733,10232,SO,2524,Hüniken,Hüniken,Municipality,1,1543,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13734,10232,SO,2525,Kriegstetten,Kriegstetten,Municipality,1,1544,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13735,10232,SO,2526,Lohn (SO),Lohn (SO),Municipality,1,1545,Change of name (d),1991-01-01,1562,Abolition,1992-12-31,1992-12-31
13736,10232,SO,2527,Luterbach,Luterbach,Municipality,1,1546,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13737,10232,SO,2528,Obergerlafingen,Obergerlafingen,Municipality,1,1547,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13738,10232,SO,2529,Oekingen,Oekingen,Municipality,1,1548,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13739,10232,SO,2530,Recherswil,Recherswil,Municipality,1,1549,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13740,10232,SO,2531,Steinhof,Steinhof,Municipality,1,1550,Change of name (d),1991-01-01,3282,Abolition,2011-12-31,2011-12-31
13741,10232,SO,2532,Subingen,Subingen,Municipality,1,1551,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13742,10232,SO,2533,Winistorf,Winistorf,Municipality,1,1552,Change of name (d),1991-01-01,1561,Abolition,1992-12-31,1992-12-31
13743,10232,SO,2534,Zuchwil,Zuchwil,Municipality,1,1553,Change of name (d),1991-01-01,NA,NA,NA,1991-01-01
13744,10107,FR,2034,Murist,Murist,Municipality,1,1554,Change of area,1992-01-01,3457,Abolition,2016-12-31,2016-12-31
13745,10233,GR,3841,Fuldera,Fuldera,Municipality,1,1555,Change of name (d),1992-01-01,2100,Reassignment to other d/c,2000-12-31,2000-12-31
13746,10233,GR,3842,Lü,Lü,Municipality,1,1556,Change of name (d),1992-01-01,2101,Reassignment to other d/c,2000-12-31,2000-12-31
13747,10233,GR,3843,Müstair,Müstair,Municipality,1,1557,Change of name (d),1992-01-01,2102,Reassignment to other d/c,2000-12-31,2000-12-31
13748,10233,GR,3844,Santa Maria im Münstertal,Santa Maria im Münstert.,Municipality,1,1558,Change of name (d),1992-01-01,1854,Change of name (m),1994-12-31,1994-12-31
13749,10233,GR,3845,Tschierv,Tschierv,Municipality,1,1559,Change of name (d),1992-01-01,2104,Reassignment to other d/c,2000-12-31,2000-12-31
13750,10233,GR,3846,Valchava,Valchava,Municipality,1,1560,Change of name (d),1992-01-01,2105,Reassignment to other d/c,2000-12-31,2000-12-31
13751,10232,SO,2521,Heinrichswil-Winistorf,Heinrichswil-Winistorf,Municipality,1,1561,Creation,1993-01-01,3382,Abolition,2012-12-31,2012-12-31
13752,10232,SO,2526,Lohn-Ammannsegg,Lohn-Ammannsegg,Municipality,1,1562,Creation,1993-01-01,NA,NA,NA,1993-01-01
13753,10008,TG,4892,Berg (TG),Berg (TG),Municipality,1,1563,Change of area,1993-01-01,1869,Change of area,1994-12-31,1994-12-31
13754,10009,TG,4826,Mammern,Mammern,Municipality,1,1564,Formal renumbering,1993-01-01,3216,Reassignment to other d/c,2010-12-31,2010-12-31
13755,10213,BE,631,Trimstein,Trimstein,Municipality,1,1565,Creation,1993-01-01,3041,Reassignment to other d/c,2009-12-31,2009-12-31
13756,10213,BE,630,Allmendingen,Allmendingen,Municipality,1,1565,Creation,1993-01-01,3040,Reassignment to other d/c,2009-12-31,2009-12-31
13757,10213,BE,623,Rubigen,Rubigen,Municipality,1,1565,Change of area,1993-01-01,3033,Reassignment to other d/c,2009-12-31,2009-12-31
13758,10106,FR,2097,Rue,Rue,Municipality,1,1566,Change of area,1993-01-01,1940,Change of area,2000-12-31,2000-12-31
13759,10035,VS,6008,Ried-Brig,Ried-Brig,Municipality,1,1567,Change of name (m),1994-01-01,NA,NA,NA,1994-01-01
13760,10125,VS,6180,Ried-Mörel,Ried-Mörel,Municipality,1,1568,Change of name (m),1994-01-01,2268,Abolition,2003-10-31,2003-10-31
13761,10173,SG,3256,Rüthi (SG),Rüthi (SG),Municipality,1,1569,Change of name (m),1994-01-01,2204,Reassignment to other d/c,2002-12-31,2002-12-31
13762,10202,SG,3356,Stein (SG),Stein (SG),Municipality,1,1570,Change of name (m),1994-01-01,2238,Reassignment to other d/c,2002-12-31,2002-12-31
13763,10232,SO,2511,Aeschi (SO),Aeschi (SO),Municipality,1,1571,Change of area,1994-01-01,3282,Change of area,2011-12-31,2011-12-31
13764,10011,TG,4643,Bottighofen,Bottighofen,Municipality,1,1572,Formal renumbering,1994-01-01,3222,Reassignment to other d/c,2010-12-31,2010-12-31
13765,10011,TG,4691,Münsterlingen,Münsterlingen,Municipality,1,1573,Creation,1994-01-01,3230,Reassignment to other d/c,2010-12-31,2010-12-31
13766,10237,BL,2821,Arisdorf,Arisdorf,Municipality,1,1574,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13767,10237,BL,2822,Augst,Augst,Municipality,1,1575,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13768,10237,BL,2823,Bubendorf,Bubendorf,Municipality,1,1576,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13769,10237,BL,2824,Frenkendorf,Frenkendorf,Municipality,1,1577,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13770,10237,BL,2825,Füllinsdorf,Füllinsdorf,Municipality,1,1578,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13771,10237,BL,2826,Giebenach,Giebenach,Municipality,1,1579,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13772,10237,BL,2827,Hersberg,Hersberg,Municipality,1,1580,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13773,10237,BL,2828,Lausen,Lausen,Municipality,1,1581,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13774,10237,BL,2829,Liestal,Liestal,Municipality,1,1582,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13775,10237,BL,2830,Lupsingen,Lupsingen,Municipality,1,1583,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13776,10237,BL,2831,Pratteln,Pratteln,Municipality,1,1584,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13777,10237,BL,2832,Ramlinsburg,Ramlinsburg,Municipality,1,1585,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13778,10237,BL,2833,Seltisberg,Seltisberg,Municipality,1,1586,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13779,10237,BL,2834,Ziefen,Ziefen,Municipality,1,1587,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13780,10238,BL,2841,Anwil,Anwil,Municipality,1,1588,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13781,10238,BL,2842,Böckten,Böckten,Municipality,1,1589,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13782,10238,BL,2843,Buckten,Buckten,Municipality,1,1590,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13783,10238,BL,2844,Buus,Buus,Municipality,1,1591,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13784,10238,BL,2845,Diepflingen,Diepflingen,Municipality,1,1592,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13785,10238,BL,2846,Gelterkinden,Gelterkinden,Municipality,1,1593,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13786,10238,BL,2847,Häfelfingen,Häfelfingen,Municipality,1,1594,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13787,10238,BL,2848,Hemmiken,Hemmiken,Municipality,1,1595,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13788,10238,BL,2849,Itingen,Itingen,Municipality,1,1596,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13789,10238,BL,2850,Känerkinden,Känerkinden,Municipality,1,1597,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13790,10238,BL,2851,Kilchberg (BL),Kilchberg (BL),Municipality,1,1598,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13791,10238,BL,2852,Läufelfingen,Läufelfingen,Municipality,1,1599,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13792,10238,BL,2853,Maisprach,Maisprach,Municipality,1,1600,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13793,10238,BL,2854,Nusshof,Nusshof,Municipality,1,1601,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13794,10238,BL,2855,Oltingen,Oltingen,Municipality,1,1602,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13795,10238,BL,2856,Ormalingen,Ormalingen,Municipality,1,1603,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13796,10238,BL,2857,Rickenbach (BL),Rickenbach (BL),Municipality,1,1604,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13797,10238,BL,2858,Rothenfluh,Rothenfluh,Municipality,1,1605,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13798,10238,BL,2859,Rümlingen,Rümlingen,Municipality,1,1606,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13799,10238,BL,2860,Rünenberg,Rünenberg,Municipality,1,1607,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13800,10238,BL,2861,Sissach,Sissach,Municipality,1,1608,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13801,10238,BL,2862,Tecknau,Tecknau,Municipality,1,1609,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13802,10238,BL,2863,Tenniken,Tenniken,Municipality,1,1610,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13803,10238,BL,2864,Thürnen,Thürnen,Municipality,1,1611,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13804,10238,BL,2865,Wenslingen,Wenslingen,Municipality,1,1612,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13805,10238,BL,2866,Wintersingen,Wintersingen,Municipality,1,1613,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13806,10238,BL,2867,Wittinsburg,Wittinsburg,Municipality,1,1614,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13807,10238,BL,2868,Zeglingen,Zeglingen,Municipality,1,1615,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13808,10238,BL,2869,Zunzgen,Zunzgen,Municipality,1,1616,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13809,10240,BL,2881,Arboldswil,Arboldswil,Municipality,1,1617,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13810,10240,BL,2882,Bennwil,Bennwil,Municipality,1,1618,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13811,10240,BL,2883,Bretzwil,Bretzwil,Municipality,1,1619,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13812,10240,BL,2884,Diegten,Diegten,Municipality,1,1620,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13813,10240,BL,2885,Eptingen,Eptingen,Municipality,1,1621,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13814,10240,BL,2886,Hölstein,Hölstein,Municipality,1,1622,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13815,10240,BL,2887,Lampenberg,Lampenberg,Municipality,1,1623,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13816,10240,BL,2888,Langenbruck,Langenbruck,Municipality,1,1624,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13817,10240,BL,2889,Lauwil,Lauwil,Municipality,1,1625,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13818,10240,BL,2890,Liedertswil,Liedertswil,Municipality,1,1626,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13819,10240,BL,2891,Niederdorf,Niederdorf,Municipality,1,1627,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13820,10240,BL,2892,Oberdorf (BL),Oberdorf (BL),Municipality,1,1628,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13821,10240,BL,2893,Reigoldswil,Reigoldswil,Municipality,1,1629,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13822,10240,BL,2894,Titterten,Titterten,Municipality,1,1630,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13823,10240,BL,2895,Waldenburg,Waldenburg,Municipality,1,1631,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13824,10092,BL,2761,Aesch (BL),Aesch (BL),Municipality,1,1632,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13825,10092,BL,2762,Allschwil,Allschwil,Municipality,1,1633,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13826,10092,BL,2763,Arlesheim,Arlesheim,Municipality,1,1634,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
13827,10092,BL,2764,Biel-Benken,Biel-Benken,Municipality,1,1635,Formal renumbering,1994-01-01,NA,NA,NA,1994-01-01
